CustomerID,CreditScore,Country,Gender,Age,TenureYears,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Churn
CUST21149,424,Spain,Female,53,1,107798.62,2,1,0,121284.51,0
CUST21150,387,France,Male,63,0,74093.96,1,0,0,50938.34,0
CUST21151,517,Spain,Male,40,9,10378.3,1,0,0,15000.0,0
CUST21152,737,Spain,Male,41,0,70776.8,3,0,0,123545.78,0
CUST21153,792,France,Female,28,9,84683.56,3,0,1,105654.23,0
CUST21154,400,France,Female,40,2,0.0,1,1,0,79785.67,0
CUST21155,588,Spain,Female,63,7,84307.94,1,1,0,43845.18,0
CUST21156,548,Spain,Male,52,10,69675.93,2,0,1,79895.14,0
CUST21157,722,Spain,Female,28,8,3685.57,1,1,1,139701.44,0
CUST21158,452,Germany,Female,45,8,56684.65,3,1,0,15000.0,0
CUST21159,592,Germany,Female,54,2,57848.45,3,0,1,15000.0,0
CUST21160,774,Germany,Female,22,6,181155.2,2,1,1,56750.56,0
CUST21161,582,Germany,Male,57,7,87106.51,3,0,1,83801.03,0
CUST21162,740,Spain,Female,28,4,131982.49,1,0,0,62666.86,0
CUST21163,660,France,Female,33,0,68520.16,3,0,1,113926.75,0
CUST21164,648,France,Female,39,10,0.0,2,0,1,133997.53,0
CUST21165,479,France,Female,44,2,111978.8,2,0,1,97544.59,0
CUST21166,846,Spain,Female,65,10,38799.73,1,0,1,110219.46,0
CUST21167,474,Spain,Male,29,10,56541.99,1,0,0,97244.48,0
CUST21168,815,France,Female,31,0,17086.58,1,0,1,85427.86,0
CUST21169,844,France,Female,37,8,79002.23,2,1,1,26789.86,0
CUST21170,605,France,Male,62,6,133584.81,1,1,1,38740.37,0
CUST21171,784,France,Male,68,2,126300.6,1,0,1,24208.67,1
CUST21172,707,Germany,Male,41,8,162240.42,2,1,0,78317.28,0
CUST21173,718,Germany,Female,54,1,170037.77,3,0,1,95452.51,0
CUST21174,384,Germany,Male,65,2,0.0,1,1,1,19783.19,1
CUST21175,418,France,Female,62,10,9350.87,2,0,1,88266.78,0
CUST21176,384,Germany,Male,53,8,0.0,3,1,1,45615.27,0
CUST21177,365,Spain,Female,46,1,109756.17,2,1,1,36886.03,0
CUST21178,767,Germany,Female,69,1,36880.5,1,0,0,56859.28,0
CUST21179,437,Spain,Male,30,2,48095.08,1,0,1,34578.56,0
CUST21180,353,Spain,Male,36,0,63087.14,3,0,1,112299.66,0
CUST21181,818,Spain,Female,55,2,96041.39,2,0,0,77439.8,1
CUST21182,489,Germany,Male,19,6,0.0,1,0,0,121684.63,0
CUST21183,758,France,Female,44,0,5762.51,3,1,0,65042.66,0
CUST21184,830,Germany,Female,62,3,75071.29,3,0,0,66744.13,0
CUST21185,611,Germany,Male,27,3,140931.03,3,1,1,169302.22,0
CUST21186,813,Spain,Female,59,10,73603.14,1,0,0,15000.0,0
CUST21187,834,Spain,Female,39,10,31458.72,1,0,1,142801.66,0
CUST21188,422,Germany,Male,62,9,0.0,1,0,0,159453.58,0
CUST21189,423,Germany,Female,51,3,127397.16,1,1,0,119461.79,1
CUST21190,534,Spain,Male,26,5,34523.76,2,0,1,70128.83,0
CUST21191,629,Spain,Female,56,5,11890.97,2,0,0,149210.59,0
CUST21192,743,Spain,Male,20,9,0.0,3,0,1,70520.74,0
CUST21193,441,Germany,Female,30,8,0.0,1,1,1,53239.65,0
CUST21194,446,Germany,Female,64,9,22133.22,3,0,0,67527.92,0
CUST21195,503,Germany,Male,63,6,61863.32,3,0,0,59341.28,0
CUST21196,485,Germany,Male,20,10,8519.21,1,1,1,42401.96,0
CUST21197,820,France,Male,37,8,85213.94,2,1,1,134950.35,0
CUST21198,547,France,Male,22,8,61445.37,2,0,0,50194.82,0
CUST21199,784,Germany,Male,32,7,197209.58,1,1,1,83665.89,0
CUST21200,377,Germany,Female,68,3,0.0,1,1,0,20030.26,0
CUST21201,400,France,Male,28,6,83881.37,3,1,0,86386.48,0
CUST21202,751,France,Female,51,3,84570.27,3,0,1,32983.33,0
CUST21203,474,Spain,Male,59,7,18319.34,2,1,0,31878.14,1
CUST21204,391,Germany,Female,63,2,80238.88,1,0,0,80082.04,0
CUST21205,647,Germany,Female,36,8,117327.69,1,0,1,132563.75,0
CUST21206,423,Spain,Female,54,6,80307.03,3,0,1,104818.62,0
CUST21207,380,France,Male,43,7,151145.46,2,1,0,107910.42,0
CUST21208,553,Spain,Female,23,2,0.0,2,1,1,79153.73,0
CUST21209,625,Spain,Female,29,8,28677.16,1,0,1,69896.19,0
CUST21210,613,Germany,Male,56,8,156128.08,3,1,0,120601.33,0
CUST21211,642,Germany,Male,53,1,125161.45,2,0,0,59657.03,0
CUST21212,361,Spain,Female,45,3,104728.14,2,1,1,122549.54,0
CUST21213,495,France,Male,58,7,142826.85,3,1,0,140617.61,0
CUST21214,521,France,Male,53,9,0.0,2,1,1,47137.59,0
CUST21215,496,Spain,Female,35,8,118758.59,3,1,0,53749.95,1
CUST21216,629,France,Female,33,5,133540.36,2,1,1,60443.7,0
CUST21217,464,Spain,Female,67,3,38771.49,2,1,1,18986.68,0
CUST21218,665,Spain,Female,68,10,219608.04,3,1,0,63876.88,0
CUST21219,817,Germany,Male,19,9,85799.19,2,1,1,143565.24,0
CUST21220,680,France,Male,59,9,0.0,3,0,1,37949.1,1
CUST21221,544,Spain,Female,24,3,95969.96,1,1,1,144633.82,0
CUST21222,567,Spain,Female,62,4,35407.7,3,0,0,65495.0,0
CUST21223,642,Germany,Male,48,2,139074.74,2,1,0,180131.6,0
CUST21224,711,France,Male,53,10,105136.92,1,1,1,54318.41,0
CUST21225,500,Germany,Male,54,9,42114.29,1,1,1,78520.81,0
CUST21226,369,Germany,Male,49,1,157634.86,3,1,0,44041.76,0
CUST21227,701,France,Male,31,2,126669.82,2,1,0,54053.47,0
CUST21228,680,Germany,Female,59,6,29464.4,3,1,0,145218.06,0
CUST21229,400,France,Female,46,4,66637.52,1,0,1,106354.15,0
CUST21230,663,Spain,Female,46,5,103430.42,1,0,1,131296.8,0
CUST21231,385,Germany,Male,34,4,54965.52,3,1,1,25798.48,0
CUST21232,671,Spain,Male,18,7,56608.03,2,0,0,114467.28,0
CUST21233,722,Germany,Female,46,9,77019.88,3,1,0,41285.05,0
CUST21234,357,Spain,Female,35,10,16381.08,3,1,0,24820.67,0
CUST21235,713,Spain,Female,52,5,0.0,2,1,1,95744.48,0
CUST21236,410,France,Male,36,9,88152.42,3,1,0,95284.23,0
CUST21237,482,Germany,Male,68,7,0.0,3,0,0,87400.56,0
CUST21238,702,Spain,Female,53,2,20382.87,1,0,0,117290.13,0
CUST21239,527,Germany,Female,41,8,0.0,1,0,0,124310.48,0
CUST21240,838,France,Female,54,3,0.0,1,1,1,151137.82,0
CUST21241,828,Spain,Male,51,6,98449.53,3,0,1,31434.57,0
CUST21242,843,France,Male,50,7,62773.05,1,1,1,152590.73,0
CUST21243,402,Spain,Male,48,10,60787.97,1,0,1,169704.02,0
CUST21244,438,Spain,Male,66,10,2625.4,2,0,0,68519.65,0
CUST21245,441,France,Male,34,8,38928.3,1,1,0,15000.0,1
CUST21246,642,France,Female,40,5,95705.03,1,0,0,22742.55,1
CUST21247,565,Spain,Male,31,4,72135.2,3,0,1,64216.69,0
CUST21248,722,Germany,Female,47,4,120247.07,3,0,1,175636.37,0
CUST21249,491,Spain,Male,69,10,128080.06,2,0,0,85768.6,0
CUST21250,449,Spain,Female,49,2,61127.91,3,1,1,57226.71,0
CUST21251,674,France,Male,28,5,0.0,2,1,1,54156.9,0
CUST21252,658,Spain,Male,65,7,33384.53,2,1,0,25477.5,0
CUST21253,695,Germany,Female,59,0,69627.09,2,0,1,124355.92,0
CUST21254,506,Spain,Female,40,6,32293.21,3,1,1,80856.91,0
CUST21255,613,France,Male,25,2,16995.67,1,0,0,179492.33,0
CUST21256,814,France,Female,38,3,78836.38,2,0,0,113269.42,0
CUST21257,655,Germany,Male,59,6,208666.67,1,1,1,122347.13,0
CUST21258,816,Germany,Female,48,0,48149.66,3,1,1,74105.28,0
CUST21259,566,Germany,Female,27,1,74845.68,2,1,1,35903.63,1
CUST21260,372,France,Female,26,5,2838.03,1,0,0,45688.86,0
CUST21261,730,Germany,Male,68,6,143387.06,2,1,1,23383.89,0
CUST21262,580,Spain,Male,41,1,123110.87,2,0,1,125967.76,0
CUST21263,371,Spain,Female,53,3,119315.38,1,1,0,67678.82,0
CUST21264,419,Spain,Male,36,3,149788.77,3,1,1,127862.52,0
CUST21265,506,France,Female,22,5,51496.23,2,1,0,91116.15,0
CUST21266,445,Spain,Male,39,3,58367.02,1,0,0,71823.17,0
CUST21267,692,Germany,Male,54,0,169043.32,2,0,1,32367.87,0
CUST21268,655,Spain,Male,35,5,109800.05,2,1,0,98573.47,0
CUST21269,514,Spain,Male,49,9,0.0,2,1,1,75161.51,0
CUST21270,392,France,Male,40,6,100015.15,1,1,1,125598.28,0
CUST21271,389,Spain,Male,35,3,43006.61,3,1,1,52806.52,0
CUST21272,822,Germany,Male,31,5,124399.45,2,0,1,112724.85,0
CUST21273,522,Spain,Male,31,1,97450.48,2,1,1,158838.18,0
CUST21274,403,Germany,Female,31,2,0.0,3,1,1,97265.02,0
CUST21275,705,France,Female,55,4,89785.66,2,0,1,120338.12,0
CUST21276,784,Spain,Female,35,6,86584.52,1,1,1,110735.06,1
CUST21277,410,France,Female,56,5,94990.44,2,0,0,170414.12,0
CUST21278,822,Spain,Male,34,10,106654.09,2,1,0,101720.22,0
CUST21279,712,France,Female,35,7,157278.13,1,0,0,116498.15,0
CUST21280,476,Spain,Female,66,0,97763.89,1,1,1,83367.58,0
CUST21281,737,Germany,Male,63,5,76259.42,1,1,1,50152.52,1
CUST21282,559,France,Female,38,6,138138.22,3,1,1,30632.09,0
CUST21283,667,France,Female,31,0,198350.74,1,1,0,142011.58,0
CUST21284,413,France,Female,55,4,125328.89,2,1,0,39623.83,0
CUST21285,472,Spain,Male,21,9,86341.34,3,0,0,118563.9,0
CUST21286,736,Spain,Female,41,3,98789.18,2,1,1,103720.75,0
CUST21287,752,Spain,Female,49,5,89082.41,1,1,1,126300.34,0
CUST21288,355,Germany,Female,53,2,76018.51,3,1,0,61837.96,0
CUST21289,457,Germany,Female,23,0,194084.4,2,1,1,49417.15,0
CUST21290,653,Spain,Female,18,3,33802.06,1,1,0,102026.73,0
CUST21291,802,France,Male,32,8,138519.82,2,1,1,71844.62,0
CUST21292,687,Spain,Female,24,10,68077.87,1,0,1,29603.72,0
CUST21293,703,Germany,Male,44,7,0.0,2,0,0,172233.65,0
CUST21294,544,Germany,Male,65,9,64642.52,1,0,1,49386.63,0
CUST21295,377,Germany,Male,32,7,44927.33,3,1,1,40286.53,0
CUST21296,732,Spain,Female,41,7,106766.75,3,1,1,74103.89,0
CUST21297,749,Spain,Female,29,4,80021.51,3,1,0,141378.64,0
CUST21298,571,Spain,Female,20,0,18788.52,3,0,0,15000.0,0
CUST21299,603,France,Male,54,4,155905.44,1,1,0,137644.76,0
CUST21300,467,France,Female,31,9,134957.37,1,0,0,43983.69,1
CUST21301,576,Spain,Female,46,5,162233.05,3,1,1,96903.64,0
CUST21302,470,Spain,Female,53,8,88033.06,2,0,1,54579.69,0
CUST21303,560,France,Female,61,0,73034.68,2,1,1,174636.26,0
CUST21304,417,Spain,Male,27,2,113695.83,3,0,0,90607.9,1
CUST21305,653,France,Male,48,3,43238.87,2,0,1,53135.88,0
CUST21306,473,Spain,Female,65,3,82153.28,3,0,1,71450.89,0
CUST21307,712,Spain,Female,43,10,65337.72,3,1,1,89033.67,0
CUST21308,608,Germany,Male,20,5,0.0,1,0,1,92995.45,0
CUST21309,797,France,Male,31,7,82010.05,3,0,1,104744.31,0
CUST21310,460,Spain,Female,59,7,50746.82,1,0,0,84936.79,0
CUST21311,486,France,Male,59,4,61659.63,1,1,0,23027.69,0
CUST21312,471,Germany,Male,34,10,95008.17,3,0,1,69687.95,0
CUST21313,665,Germany,Female,28,2,144989.32,3,1,0,112299.63,1
CUST21314,403,France,Male,33,0,28317.65,1,1,0,54855.27,0
CUST21315,693,Germany,Male,30,8,56489.3,2,1,1,115275.16,0
CUST21316,759,Spain,Female,56,7,32920.45,2,0,0,86427.32,1
CUST21317,687,France,Female,61,2,29340.07,2,1,1,75201.69,0
CUST21318,417,Germany,Male,20,9,42298.71,3,1,0,138736.48,0
CUST21319,596,France,Female,56,1,64195.23,1,0,0,15000.0,0
CUST21320,616,Germany,Male,57,2,107222.94,3,1,0,54610.56,0
CUST21321,545,France,Male,49,1,92624.52,1,0,0,140459.29,0
CUST21322,583,France,Male,63,2,16872.87,1,1,0,167352.21,0
CUST21323,731,Germany,Female,20,8,146178.82,2,1,0,187869.66,0
CUST21324,767,France,Male,54,7,126942.68,1,1,1,87266.0,0
CUST21325,500,France,Male,24,7,25434.79,2,0,0,105605.38,0
CUST21326,514,Spain,Female,64,9,142326.1,2,0,0,121784.25,0
CUST21327,454,Spain,Female,43,0,92981.61,2,0,1,142378.39,0
CUST21328,550,France,Female,22,6,66394.96,1,1,0,99089.14,0
CUST21329,622,Spain,Female,56,1,94694.4,3,1,0,126676.7,0
CUST21330,706,Germany,Male,56,10,73582.61,1,1,0,105689.82,0
CUST21331,483,France,Female,42,6,104979.33,1,0,0,108500.08,0
CUST21332,458,Spain,Male,34,8,85302.35,2,0,1,43673.38,0
CUST21333,366,Germany,Female,18,6,56441.57,3,0,1,70185.38,0
CUST21334,396,France,Female,65,4,0.0,2,1,0,61475.39,0
CUST21335,375,France,Male,27,7,103995.04,3,0,1,31499.7,0
CUST21336,453,Spain,Male,61,9,54448.96,3,1,0,15000.0,0
CUST21337,697,France,Female,48,1,117787.06,3,1,0,65936.76,1
CUST21338,737,Germany,Female,53,9,101492.13,1,0,0,73125.3,0
CUST21339,836,France,Male,54,7,55878.47,3,0,0,89726.67,0
CUST21340,622,Spain,Male,62,0,131264.35,1,1,0,110008.2,0
CUST21341,577,Spain,Female,19,10,86266.29,3,1,0,93465.5,0
CUST21342,799,Germany,Female,69,1,84000.36,3,0,1,73439.0,0
CUST21343,423,Germany,Male,20,6,67403.91,1,1,0,43819.32,1
CUST21344,665,Germany,Female,69,1,167595.56,1,0,0,124468.11,0
CUST21345,759,Germany,Male,31,2,35770.33,3,0,0,80418.0,0
CUST21346,601,Spain,Male,61,7,57252.9,1,1,0,65479.46,1
CUST21347,480,Spain,Male,22,7,6946.57,3,0,0,76609.56,1
CUST21348,660,France,Female,41,7,114970.21,2,0,0,52026.5,0
CUST21349,847,Spain,Male,46,3,42981.8,2,0,0,61119.67,0
CUST21350,467,France,Male,67,9,49148.04,3,1,0,59689.38,0
CUST21351,631,France,Male,24,0,46568.49,1,1,0,72069.82,0
CUST21352,375,Germany,Male,19,9,78449.71,2,1,0,114508.97,1
CUST21353,466,France,Male,51,3,6208.22,3,0,0,103320.04,1
CUST21354,733,Spain,Female,20,6,0.0,1,0,0,154603.18,0
CUST21355,598,Spain,Female,58,9,100173.72,1,0,1,139527.81,0
CUST21356,449,France,Male,19,2,0.0,1,0,1,173038.98,0
CUST21357,517,France,Female,68,4,121977.58,2,0,0,110162.13,1
CUST21358,410,Germany,Female,45,9,160719.03,1,1,0,109439.74,1
CUST21359,739,Spain,Male,67,9,65967.69,1,0,0,63066.29,0
CUST21360,821,Germany,Male,24,2,146472.11,3,0,1,122170.67,1
CUST21361,402,Spain,Female,32,5,73665.9,2,1,1,55474.74,0
CUST21362,468,France,Male,41,3,162958.26,2,0,1,18829.5,0
CUST21363,778,Germany,Male,19,5,49908.02,2,0,0,153684.55,0
CUST21364,789,France,Male,23,4,0.0,3,1,0,28786.83,0
CUST21365,733,France,Female,35,0,70604.85,2,1,0,104748.33,0
CUST21366,707,Spain,Female,56,10,168937.98,2,0,1,45385.09,0
CUST21367,780,France,Male,54,7,104423.26,3,0,1,135700.04,0
CUST21368,536,France,Male,22,5,46657.22,1,1,0,141832.75,0
CUST21369,797,Germany,Female,21,1,93089.56,2,1,1,108813.0,0
CUST21370,793,Spain,Female,52,0,128411.87,3,0,0,141086.41,0
CUST21371,464,Germany,Male,36,5,70291.1,2,1,0,85330.17,0
CUST21372,386,France,Male,59,7,219451.45,3,1,0,185537.86,0
CUST21373,610,Spain,Male,33,2,46542.01,3,0,1,118577.44,0
CUST21374,729,Germany,Male,36,8,130138.09,2,1,0,44475.18,0
CUST21375,774,Spain,Female,29,4,116906.55,3,1,1,88132.3,0
CUST21376,421,France,Female,31,0,36509.49,1,1,1,78137.41,0
CUST21377,538,Spain,Female,54,5,51655.79,1,1,0,73730.92,0
CUST21378,733,France,Female,42,1,130995.43,3,0,1,15000.0,0
CUST21379,380,Spain,Female,52,0,82963.33,1,1,0,102408.9,0
CUST21380,711,Germany,Female,22,1,93593.94,2,1,1,22641.12,0
CUST21381,495,Spain,Male,45,3,0.0,2,1,0,15000.0,0
CUST21382,361,Germany,Male,41,5,111079.93,2,0,0,69519.39,0
CUST21383,470,France,Female,65,10,90801.33,3,1,1,50984.79,0
CUST21384,720,France,Male,40,2,71484.95,1,0,1,46230.83,0
CUST21385,785,Germany,Female,23,0,94849.05,2,0,0,15000.0,0
CUST21386,390,France,Male,54,2,52493.03,1,0,1,46712.07,0
CUST21387,581,Germany,Male,25,3,42445.36,1,1,0,77186.12,0
CUST21388,450,France,Male,65,2,61696.3,1,1,1,56463.07,0
CUST21389,691,Germany,Male,37,3,49468.83,3,0,1,102430.47,0
CUST21390,740,France,Male,58,10,194929.13,1,1,0,147669.73,0
CUST21391,831,France,Male,52,4,125152.89,3,1,1,108236.53,0
CUST21392,527,Germany,Male,42,6,21734.21,2,0,1,131187.74,0
CUST21393,499,Germany,Male,48,7,186996.28,2,1,0,134910.7,0
CUST21394,504,Germany,Female,27,1,51192.89,3,0,0,39151.27,0
CUST21395,730,Germany,Male,21,2,76620.05,3,1,0,104760.16,0
CUST21396,572,Germany,Female,57,4,124357.95,1,0,0,129782.08,0
CUST21397,361,Germany,Male,67,5,0.0,3,1,0,65381.78,0
CUST21398,823,Germany,Female,62,0,61963.58,3,0,1,49421.8,0
CUST21399,402,Spain,Female,33,7,43466.64,3,0,1,108868.29,1
CUST21400,814,Germany,Female,36,3,86279.4,1,1,0,18326.7,0
CUST21401,430,Germany,Female,36,3,95352.73,2,1,0,36039.79,0
CUST21402,619,Spain,Male,54,6,70750.73,2,0,1,54995.96,0
CUST21403,506,Germany,Female,50,10,68199.4,2,0,1,105273.14,0
CUST21404,693,Spain,Male,59,9,133582.23,2,1,0,94851.06,0
CUST21405,551,Germany,Female,67,10,91581.73,2,1,0,131456.69,0
CUST21406,533,France,Male,38,4,77278.38,2,0,0,43515.85,0
CUST21407,588,Germany,Male,52,1,83132.88,2,1,0,41103.72,0
CUST21408,835,Spain,Female,44,2,175973.89,3,0,0,108576.04,0
CUST21409,472,France,Female,67,3,84497.07,3,0,0,49059.99,0
CUST21410,459,France,Female,36,3,46705.33,1,1,0,57842.32,0
CUST21411,383,Germany,Female,27,2,0.0,2,1,0,15000.0,1
CUST21412,719,Spain,Female,37,1,0.0,3,1,0,98088.07,0
CUST21413,688,Germany,Female,50,2,49313.58,2,0,0,154358.07,0
CUST21414,654,Germany,Female,67,7,69039.27,3,0,0,38682.0,1
CUST21415,361,Germany,Male,61,5,44440.82,1,1,1,130976.66,0
CUST21416,745,Germany,Female,18,0,94312.92,2,1,0,82327.06,0
CUST21417,754,France,Female,44,6,43732.06,3,1,0,15000.0,0
CUST21418,822,Germany,Female,26,9,24703.09,3,0,1,44737.29,0
CUST21419,814,Spain,Female,36,4,108695.41,2,1,1,41958.97,0
CUST21420,481,Spain,Female,67,3,150316.7,2,1,0,70756.25,1
CUST21421,705,Spain,Female,69,2,14105.78,2,1,0,103878.14,0
CUST21422,551,France,Male,25,4,88404.37,3,0,0,168201.53,0
CUST21423,647,Germany,Female,25,3,0.0,2,0,1,20598.44,0
CUST21424,516,France,Female,54,10,0.0,1,1,0,63185.02,0
CUST21425,678,France,Female,39,10,42617.88,1,0,0,44680.86,0
CUST21426,826,Spain,Female,40,3,137420.07,2,1,1,27940.92,0
CUST21427,676,Germany,Female,63,10,32171.17,3,0,1,89295.15,0
CUST21428,810,France,Male,65,9,30114.47,2,1,0,85066.6,0
CUST21429,815,Spain,Female,64,0,76984.8,3,0,0,15000.0,1
CUST21430,409,Spain,Female,58,5,77039.6,3,0,1,85816.77,0
CUST21431,832,Germany,Female,68,7,31817.77,2,0,1,30757.18,1
CUST21432,759,Spain,Female,55,4,184242.19,3,0,1,85532.25,0
CUST21433,563,Spain,Female,64,5,60405.01,2,1,1,142127.34,0
CUST21434,650,Germany,Female,46,5,81247.17,2,1,0,105838.06,0
CUST21435,658,Spain,Male,20,7,52902.13,3,1,1,92988.27,0
CUST21436,743,France,Female,60,3,99198.44,2,1,1,61205.54,0
CUST21437,751,Germany,Female,66,6,142922.67,2,0,1,88009.04,0
CUST21438,401,Germany,Female,34,2,166501.5,2,1,0,110346.44,0
CUST21439,350,Spain,Male,40,9,33075.39,3,1,0,105887.49,0
CUST21440,473,Germany,Female,47,0,135543.73,1,0,0,80535.16,0
CUST21441,613,Germany,Male,51,0,105232.45,1,1,1,94781.93,0
CUST21442,774,France,Male,53,0,128599.51,2,1,1,25754.72,0
CUST21443,676,Germany,Male,38,3,69946.64,1,0,0,51954.85,0
CUST21444,417,France,Female,62,6,64712.76,2,0,1,116840.19,0
CUST21445,708,Germany,Male,60,10,126464.31,2,1,1,122891.48,0
CUST21446,584,Germany,Male,66,5,127508.09,2,1,1,89211.94,1
CUST21447,534,Spain,Male,47,2,161114.63,1,0,0,151553.46,1
CUST21448,735,Germany,Female,22,4,85920.12,1,1,0,107860.87,0
CUST21449,497,France,Male,61,1,69119.7,2,1,0,74509.26,0
CUST21450,659,Germany,Female,22,5,0.0,3,1,1,30111.13,0
CUST21451,441,France,Male,28,8,0.0,3,1,1,149743.0,0
CUST21452,540,Germany,Female,32,0,53316.16,2,1,0,119664.29,0
CUST21453,628,France,Female,27,8,14441.76,1,0,0,165924.01,1
CUST21454,661,France,Male,55,2,119777.18,1,1,1,182508.14,1
CUST21455,809,Spain,Female,40,7,2948.85,2,0,1,27087.69,0
CUST21456,495,France,Male,29,8,47428.26,1,1,0,27204.98,0
CUST21457,797,Germany,Female,18,8,49588.54,3,1,0,15000.0,0
CUST21458,758,Spain,Female,29,7,141260.87,2,1,1,126326.3,0
CUST21459,529,Germany,Male,54,7,41546.87,3,0,1,114541.72,0
CUST21460,420,Spain,Male,59,2,99882.67,1,0,1,89400.06,0
CUST21461,478,Germany,Male,33,1,85763.84,2,1,1,29824.0,0
CUST21462,678,Spain,Male,21,4,124680.87,3,1,0,80993.48,1
CUST21463,744,Germany,Female,46,6,121761.83,1,1,1,93311.75,0
CUST21464,656,France,Male,58,6,73160.79,3,0,1,120222.66,0
CUST21465,712,Spain,Male,21,8,0.0,2,0,0,97284.41,1
CUST21466,400,Spain,Male,59,3,62254.25,2,1,0,114871.06,0
CUST21467,602,Spain,Female,26,9,73902.44,2,1,0,79414.11,0
CUST21468,786,France,Female,31,4,90730.51,3,1,0,138166.69,0
CUST21469,544,Spain,Female,50,2,34434.47,3,1,0,113427.85,0
CUST21470,799,Germany,Male,20,8,137749.56,1,0,1,31588.01,0
CUST21471,411,Spain,Female,33,1,75749.07,2,0,0,147514.92,1
CUST21472,839,Spain,Female,25,4,24372.65,3,1,1,140150.72,0
CUST21473,742,France,Male,29,8,49797.47,1,1,1,105946.36,0
CUST21474,663,Germany,Female,58,8,181069.85,2,0,1,97632.3,0
CUST21475,658,France,Male,29,2,111540.78,3,0,0,159637.52,0
CUST21476,818,France,Female,20,1,132665.11,1,0,0,15000.0,1
CUST21477,538,Germany,Female,29,0,17712.72,2,1,0,140855.1,0
CUST21478,432,Germany,Female,22,0,37114.37,2,1,1,63570.7,0
CUST21479,809,Germany,Male,50,9,37521.77,1,0,0,134282.99,0
CUST21480,401,Spain,Female,68,8,85141.66,1,1,0,90416.91,0
CUST21481,679,France,Female,26,5,65429.9,2,0,1,29068.33,1
CUST21482,482,France,Male,55,6,48077.81,1,1,1,62656.61,0
CUST21483,814,Spain,Female,36,3,54976.17,3,1,0,130977.81,0
CUST21484,836,France,Male,21,2,31328.06,2,0,1,75540.65,0
CUST21485,587,France,Male,53,0,65108.84,3,1,0,57033.16,0
CUST21486,616,Germany,Female,28,7,136226.86,2,0,0,56732.26,0
CUST21487,577,France,Male,44,0,0.0,1,0,0,113901.13,0
CUST21488,562,France,Male,44,1,94056.37,2,0,1,163778.58,0
CUST21489,818,France,Male,49,8,150905.1,3,1,0,15000.0,1
CUST21490,493,Germany,Female,25,6,64924.71,2,1,0,211030.8,0
CUST21491,829,Spain,Male,31,5,45911.82,1,1,1,94168.58,0
CUST21492,675,Spain,Male,56,2,125832.73,1,1,0,111110.09,0
CUST21493,830,Spain,Female,66,1,20867.8,2,0,0,65368.22,0
CUST21494,656,Spain,Male,18,5,73751.97,3,1,0,84841.82,0
CUST21495,759,Germany,Female,39,3,17808.57,2,1,1,93663.09,0
CUST21496,594,Germany,Female,63,5,0.0,1,0,1,37790.68,0
CUST21497,581,Spain,Female,32,1,66640.87,1,1,1,48744.34,0
CUST21498,478,France,Female,41,2,5513.27,2,0,0,138305.54,0
CUST21499,455,Spain,Male,65,1,74358.12,2,1,1,15144.39,0
